acc x,acc y,acc z,accTime,com x,com y,com z,comTime,gyro x,gyro y,gyro z,gyroTime
-0.0231975577772,-0.0222606789321,-1.0312525034,80.9940271378,,,,,-45.65,-3.82,-174.86,80.8843371868
-0.029166828841,-0.0190755780786,-1.0296869278,80.9964079857,,,,,-42.22,-2.55,-174.16,80.8847081661
-0.0140427537262,-0.0163480620831,-1.04526817799,80.9988241196,,,,,-42.44,-3.97,-174.97,80.8850750923
-0.0117613114417,-0.0251143518835,-1.04771697521,81.0012030602,,,,,-45.73,-5.81,-176.34,80.8860301971
-0.00272536277771,-0.013611542061,-1.03809940815,81.003672123,,,,,-53.13,-6.33,-177.46,80.8864200115
-0.000415637972765,-0.000982331112027,-1.02168500423,81.0062251091,,,,,-52.08,-4.62,-175.74,80.8867821693
-0.0100897923112,-0.0189716741443,-1.01473605633,81.0087091923,,,,,-45.97,-2.58,-172.05,80.8871450424
-0.0218880772591,-0.039613135159,-1.01445841789,81.0111801624,,,,,-43.1,-3.41,-171.38,80.8875072002
-0.0207210406661,-0.0361786037683,-1.01921439171,81.0137951374,,,,,-41.19,-6.8,-172.71,80.8883931637
-0.0242129638791,-0.0283521618694,-1.02406954765,81.0162520409,,,,,-43.73,-6.1,-172.92,80.8887829781
-0.025615606457,-0.0260316897184,-1.03351342678,81.0186750889,,,,,-43.49,-4.32,-171.86,80.8891429901
-0.0216440744698,-0.00721819885075,-1.02993130684,81.0210499763,,,,,-41.86,-2.93,-171.21,80.8895051479
-0.0222485102713,-0.00356979947537,-1.02218866348,81.0235090256,,,,,-35.67,-2.98,-172.55,80.8898670673
-0.0205986052752,-0.021634535864,-1.01640617847,81.0258841515,,,,,-30.44,-4.84,-175.6,80.8908011913
-0.031209224835,-0.0315375328064,-1.00144660473,81.0282812119,,,,,-33.21,-4.41,-175.93,80.8911910057
-0.0302585531026,-0.0224743988365,-1.00678861141,81.0307371616,,,,,-37.59,-3.4,-175.08,80.891561985
